,date,tempMax,tempMin,tempAvg,tempDeparture,hdd,cdd,precipitation,newSnow,snowDepth,station
15342,2018-12-06,40,24,32.0,-8.6,33,0,0.00,0.0,0,"Newark Airport, NJ"
15343,2018-12-07,40,26,33.0,-7.3,32,0,0.00,0.0,0,"Newark Airport, NJ"
15344,2018-12-08,37,23,30.0,-10.0,35,0,T,T,0,"Newark Airport, NJ"
15345,2018-12-09,36,25,30.5,-9.2,34,0,0.00,0.0,0,"Newark Airport, NJ"
15346,2018-12-10,41,23,32.0,-7.5,33,0,0.00,0.0,0,"Newark Airport, NJ"
15347,2018-12-11,42,23,32.5,-6.7,32,0,0.00,0.0,0,"Newark Airport, NJ"
15348,2018-12-12,41,31,36.0,-2.9,29,0,0.00,0.0,0,"Newark Airport, NJ"
15349,2018-12-13,38,32,35.0,-3.6,30,0,T,T,0,"Newark Airport, NJ"
15350,2018-12-14,50,37,43.5,5.1,21,0,0.13,0.0,0,"Newark Airport, NJ"
15351,2018-12-15,51,47,49.0,10.9,16,0,0.15,0.0,0,"Newark Airport, NJ"
15352,2018-12-16,47,36,41.5,3.6,23,0,1.47,0.0,0,"Newark Airport, NJ"
15353,2018-12-17,49,38,43.5,5.9,21,0,T,0.0,0,"Newark Airport, NJ"
15354,2018-12-18,40,27,33.5,-3.9,31,0,0.00,0.0,0,"Newark Airport, NJ"
15355,2018-12-19,44,25,34.5,-2.6,30,0,0.00,0.0,0,"Newark Airport, NJ"
15356,2018-12-20,53,30,41.5,4.6,23,0,0.36,0.0,0,"Newark Airport, NJ"
15357,2018-12-21,61,50,55.5,18.9,9,0,1.37,0.0,0,"Newark Airport, NJ"
15358,2018-12-22,53,40,46.5,10.1,18,0,0.03,0.0,0,"Newark Airport, NJ"
15359,2018-12-23,45,36,40.5,4.3,24,0,T,0.0,0,"Newark Airport, NJ"
15360,2018-12-24,44,34,39.0,3.1,26,0,0.09,T,0,"Newark Airport, NJ"
15361,2018-12-25,42,29,35.5,-0.2,29,0,0.00,0.0,0,"Newark Airport, NJ"
15362,2018-12-26,44,31,37.5,2.0,27,0,0.00,0.0,0,"Newark Airport, NJ"
15363,2018-12-27,45,34,39.5,4.2,25,0,0.00,0.0,0,"Newark Airport, NJ"
15364,2018-12-28,59,43,51.0,15.9,14,0,1.21,0.0,0,"Newark Airport, NJ"
15365,2018-12-29,56,39,47.5,12.6,17,0,0.00,0.0,0,"Newark Airport, NJ"
15366,2018-12-30,41,33,37.0,2.3,28,0,T,T,0,"Newark Airport, NJ"
15367,2018-12-31,46,32,39.0,4.5,26,0,1.29,0.0,0,"Newark Airport, NJ"
15368,2018-12-01,46,31,38.5,-3.6,26,0,0.06,M,,"Teterboro, NJ"
15369,2018-12-02,55,42,48.5,6.7,16,0,0.76,M,,"Teterboro, NJ"
15370,2018-12-03,56,44,50.0,8.5,15,0,0.00,M,,"Teterboro, NJ"
15371,2018-12-04,44,29,36.5,-4.7,28,0,0.00,M,,"Teterboro, NJ"
15372,2018-12-05,37,24,30.5,-10.4,34,0,0.00,M,,"Teterboro, NJ"
15373,2018-12-06,42,26,34.0,-6.6,31,0,0.00,M,,"Teterboro, NJ"
15374,2018-12-07,39,25,32.0,-8.3,33,0,0.00,M,,"Teterboro, NJ"
15375,2018-12-08,37,22,29.5,-10.5,35,0,T,M,,"Teterboro, NJ"
15376,2018-12-09,40,24,32.0,-7.7,33,0,0.00,M,,"Teterboro, NJ"
15377,2018-12-10,41,25,33.0,-6.4,32,0,0.00,M,,"Teterboro, NJ"
15378,2018-12-11,42,23,32.5,-6.6,32,0,0.00,M,,"Teterboro, NJ"
15379,2018-12-12,41,32,36.5,-2.3,28,0,0.00,M,,"Teterboro, NJ"
15380,2018-12-13,37,31,34.0,-4.5,31,0,0.01,0.1,,"Teterboro, NJ"
15381,2018-12-14,55,37,46.0,7.8,19,0,0.04,M,,"Teterboro, NJ"
15382,2018-12-15,52,46,49.0,11.1,16,0,0.16,M,,"Teterboro, NJ"
15383,2018-12-16,48,37,42.5,4.8,22,0,1.41,M,,"Teterboro, NJ"
15384,2018-12-17,47,38,42.5,5.1,22,0,0.01,M,,"Teterboro, NJ"
15385,2018-12-18,40,27,33.5,-3.6,31,0,T,M,,"Teterboro, NJ"
15386,2018-12-19,48,23,35.5,-1.4,29,0,T,M,,"Teterboro, NJ"
15387,2018-12-20,48,28,38.0,1.4,27,0,0.24,M,,"Teterboro, NJ"
15388,2018-12-21,66,48,57.0,20.6,8,0,1.73,M,,"Teterboro, NJ"
15389,2018-12-22,54,40,47.0,10.9,18,0,0.01,M,,"Teterboro, NJ"
15390,2018-12-23,45,35,40.0,4.1,25,0,0.00,M,,"Teterboro, NJ"
15391,2018-12-24,45,35,40.0,4.3,25,0,0.05,M,,"Teterboro, NJ"
15392,2018-12-25,42,31,36.5,1.1,28,0,0.00,M,,"Teterboro, NJ"
15393,2018-12-26,44,29,36.5,1.3,28,0,T,M,,"Teterboro, NJ"
15394,2018-12-27,49,31,40.0,5.0,25,0,0.00,M,,"Teterboro, NJ"
15395,2018-12-28,60,43,51.5,16.7,13,0,1.17,M,,"Teterboro, NJ"
15396,2018-12-29,57,38,47.5,12.9,17,0,0.00,M,,"Teterboro, NJ"
15397,2018-12-30,40,31,35.5,1.1,29,0,T,M,,"Teterboro, NJ"
15398,2018-12-31,47,30,38.5,4.3,26,0,1.15,M,,"Teterboro, NJ"
15399,2018-12-01,M,M,M,M,M,M,S,0.0,0,"Wanaque, NJ"
15400,2018-12-02,43,M,M,M,M,M,M,0.0,0,"Wanaque, NJ"
15401,2018-12-03,M,36,M,M,M,M,0.82A,0.0,0,"Wanaque, NJ"
15402,2018-12-04,54,31,42.5,4.6,22,0,0.00,0.0,0,"Wanaque, NJ"
15403,2018-12-05,M,M,M,M,M,M,0.00,0.0,0,"Wanaque, NJ"
15404,2018-12-06,29,12,20.5,-16.8,44,0,0.00,0.0,0,"Wanaque, NJ"
15405,2018-12-07,M,M,M,M,M,M,0.00,0.0,0,"Wanaque, NJ"
15406,2018-12-08,M,M,M,M,M,M,0.00,0.0,0,"Wanaque, NJ"
15407,2018-12-09,M,M,M,M,M,M,0.00,0.0,0,"Wanaque, NJ"
15408,2018-12-10,29,10,19.5,-16.7,45,0,0.00,0.0,0,"Wanaque, NJ"
15409,2018-12-11,M,M,M,M,M,M,0.00,0.0,0,"Wanaque, NJ"
15410,2018-12-12,39,13,26.0,-9.6,39,0,0.00,0.0,0,"Wanaque, NJ"
15411,2018-12-13,M,M,M,M,M,M,0.00,0.0,0,"Wanaque, NJ"
15412,2018-12-14,M,M,M,M,M,M,0.03,T,0,"Wanaque, NJ"
15413,2018-12-15,M,M,M,M,M,M,S,0.0,0,"Wanaque, NJ"
15414,2018-12-16,48,M,M,M,M,M,M,0.0,0,"Wanaque, NJ"
15415,2018-12-17,M,24,M,M,M,M,1.66A,0.0,0,"Wanaque, NJ"
15416,2018-12-18,M,M,M,M,M,M,0.00,0.0,0,"Wanaque, NJ"
15417,2018-12-19,M,12,M,M,M,M,0.00,0.0,0,"Wanaque, NJ"
15418,2018-12-20,43,M,M,M,M,M,0.00,0.0,0,"Wanaque, NJ"
15419,2018-12-21,57,22,39.5,6.1,25,0,1.60,0.0,0,"Wanaque, NJ"
15420,2018-12-22,M,M,M,M,M,M,M,0.0,0,"Wanaque, NJ"
15421,2018-12-23,M,M,M,M,M,M,0.00,0.0,0,"Wanaque, NJ"
15422,2018-12-24,M,M,M,M,M,M,M,M,M,"Wanaque, NJ"
15423,2018-12-25,M,M,M,M,M,M,0.00,0.0,0,"Wanaque, NJ"
15424,2018-12-26,42,28,35.0,2.7,30,0,0.00,0.0,0,"Wanaque, NJ"
15425,2018-12-27,M,M,M,M,M,M,0.00,0.0,0,"Wanaque, NJ"
15426,2018-12-28,M,M,M,M,M,M,M,0.0,0,"Wanaque, NJ"
15427,2018-12-29,M,M,M,M,M,M,M,0.0,0,"Wanaque, NJ"
15428,2018-12-30,M,M,M,M,M,M,M,M,M,"Wanaque, NJ"
15429,2018-12-31,M,M,M,M,M,M,M,M,M,"Wanaque, NJ"
15430,2018-12-01,38,32,35.0,-4.1,30,0,0.05,T,0,"Baiting Hollow, NY"
15431,2018-12-02,43,34,38.5,-0.3,26,0,0.13,0.0,0,"Baiting Hollow, NY"
15432,2018-12-03,56,38,47.0,8.5,18,0,0.99,0.0,0,"Baiting Hollow, NY"
15433,2018-12-04,55,35,45.0,6.8,20,0,0.00,0.0,0,"Baiting Hollow, NY"
15434,2018-12-05,43,26,34.5,-3.4,30,0,0.00,0.0,0,"Baiting Hollow, NY"
15435,2018-12-06,34,19,26.5,-11.1,38,0,0.00,0.0,0,"Baiting Hollow, NY"
15436,2018-12-07,40,24,32.0,-5.3,33,0,0.00,0.0,0,"Baiting Hollow, NY"
15437,2018-12-08,37,18,27.5,-9.5,37,0,0.00,0.0,0,"Baiting Hollow, NY"
15438,2018-12-09,33,19,26.0,-10.7,39,0,0.00,0.0,0,"Baiting Hollow, NY"
15439,2018-12-10,34,21,27.5,-9.0,37,0,0.00,0.0,0,"Baiting Hollow, NY"
15440,2018-12-11,36,17,26.5,-9.7,38,0,0.00,0.0,0,"Baiting Hollow, NY"
15441,2018-12-12,38,14,26.0,-9.9,39,0,0.00,0.0,0,"Baiting Hollow, NY"
15442,2018-12-13,38,27,32.5,-3.2,32,0,0.00,0.0,0,"Baiting Hollow, NY"
15443,2018-12-14,39,27,33.0,-2.4,32,0,0.01,T,0,"Baiting Hollow, NY"
15444,2018-12-15,50,33,41.5,6.3,23,0,0.11,0.0,0,"Baiting Hollow, NY"
15445,2018-12-16,49,40,44.5,9.6,20,0,0.03,0.0,0,"Baiting Hollow, NY"
15446,2018-12-17,41,35,38.0,3.3,27,0,1.09,0.0,0,"Baiting Hollow, NY"
15447,2018-12-18,42,24,33.0,-1.5,32,0,0.00,0.0,0,"Baiting Hollow, NY"
15448,2018-12-19,37,22,29.5,-4.7,35,0,0.00,0.0,0,"Baiting Hollow, NY"
15449,2018-12-20,39,21,30.0,-4.0,35,0,0.00,0.0,0,"Baiting Hollow, NY"
15450,2018-12-21,58,28,43.0,9.2,22,0,0.67,0.0,0,"Baiting Hollow, NY"
15451,2018-12-22,59,43,51.0,17.4,14,0,0.74,0.0,0,"Baiting Hollow, NY"
15452,2018-12-23,52,35,43.5,10.1,21,0,0.00,0.0,0,"Baiting Hollow, NY"
15453,2018-12-24,39,30,34.5,1.3,30,0,T,T,T,"Baiting Hollow, NY"
15454,2018-12-25,38,28,33.0,0.0,32,0,0.12,0.0,0,"Baiting Hollow, NY"
15455,2018-12-26,39,27,33.0,0.2,32,0,0.00,0.0,0,"Baiting Hollow, NY"
15456,2018-12-27,38,27,32.5,-0.1,32,0,0.00,0.0,0,"Baiting Hollow, NY"
15457,2018-12-28,48,35,41.5,9.0,23,0,0.13,0.0,0,"Baiting Hollow, NY"
15458,2018-12-29,55,48,51.5,19.2,13,0,1.23,0.0,0,"Baiting Hollow, NY"
15459,2018-12-30,53,30,41.5,9.4,23,0,T,T,T,"Baiting Hollow, NY"
15460,2018-12-31,34,24,29.0,-3.0,36,0,T,T,0,"Baiting Hollow, NY"
15461,2018-12-01,46,26,36.0,-4.0,29,0,0.02,0.0,0,"Bridgehampton, NY"
15462,2018-12-02,50,27,38.5,-1.2,26,0,0.65,0.0,0,"Bridgehampton, NY"
15463,2018-12-03,57,50,53.5,14.1,11,0,0.62,0.0,0,"Bridgehampton, NY"
15464,2018-12-04,57,37,47.0,7.8,18,0,0.00,0.0,0,"Bridgehampton, NY"
15465,2018-12-05,41,20,30.5,-8.4,34,0,0.00,0.0,0,"Bridgehampton, NY"
15466,2018-12-06,36,20,28.0,-10.6,37,0,0.00,0.0,0,"Bridgehampton, NY"
15467,2018-12-07,40,20,30.0,-8.3,35,0,0.00,0.0,0,"Bridgehampton, NY"
15468,2018-12-08,39,22,30.5,-7.6,34,0,0.00,0.0,0,"Bridgehampton, NY"
15469,2018-12-09,33,20,26.5,-11.3,38,0,0.00,0.0,0,"Bridgehampton, NY"
15470,2018-12-10,34,20,27.0,-10.6,38,0,0.00,0.0,0,"Bridgehampton, NY"
15471,2018-12-11,38,17,27.5,-9.8,37,0,0.00,0.0,0,"Bridgehampton, NY"
15472,2018-12-12,42,17,29.5,-7.5,35,0,0.00,0.0,0,"Bridgehampton, NY"
15473,2018-12-13,39,23,31.0,-5.8,34,0,0.00,0.0,0,"Bridgehampton, NY"
15474,2018-12-14,41,30,35.5,-1.0,29,0,T,0.0,0,"Bridgehampton, NY"
15475,2018-12-15,50,31,40.5,4.2,24,0,0.04,0.0,0,"Bridgehampton, NY"
15476,2018-12-16,51,41,46.0,10.0,19,0,0.04,0.0,0,"Bridgehampton, NY"
15477,2018-12-17,43,37,40.0,4.2,25,0,0.75,0.0,0,"Bridgehampton, NY"
15478,2018-12-18,43,27,35.0,-0.6,30,0,0.00,0.0,0,"Bridgehampton, NY"
15479,2018-12-19,33,21,27.0,-8.3,38,0,0.00,0.0,0,"Bridgehampton, NY"
15480,2018-12-20,37,21,29.0,-6.1,36,0,0.00,0.0,0,"Bridgehampton, NY"
15481,2018-12-21,55,23,39.0,4.2,26,0,0.23,0.0,0,"Bridgehampton, NY"
15482,2018-12-22,59,49,54.0,19.4,11,0,0.46,0.0,0,"Bridgehampton, NY"
15483,2018-12-23,50,34,42.0,7.6,23,0,0.00,0.0,0,"Bridgehampton, NY"
15484,2018-12-24,40,31,35.5,1.3,29,0,0.08,0.3,T,"Bridgehampton, NY"
15485,2018-12-25,40,33,36.5,2.5,28,0,0.00,0.0,0,"Bridgehampton, NY"
15486,2018-12-26,40,29,34.5,0.8,30,0,0.00,0.0,0,"Bridgehampton, NY"
15487,2018-12-27,39,27,33.0,-0.5,32,0,0.00,0.0,0,"Bridgehampton, NY"
15488,2018-12-28,47,28,37.5,4.2,27,0,0.00,0.0,0,"Bridgehampton, NY"
15489,2018-12-29,56,28,42.0,8.9,23,0,1.86,0.0,0,"Bridgehampton, NY"
15490,2018-12-30,54,29,41.5,8.6,23,0,0.00,0.0,0,"Bridgehampton, NY"
15491,2018-12-31,54,24,39.0,6.3,26,0,0.00,0.0,0,"Bridgehampton, NY"
15492,2018-12-01,35,27,31.0,-4.3,34,0,0.02,0.3,0,"Carmel 4N, NY"
15493,2018-12-02,41,29,35.0,0.0,30,0,0.63,0.0,0,"Carmel 4N, NY"
15494,2018-12-03,48,40,44.0,9.3,21,0,0.12,0.0,0,"Carmel 4N, NY"
15495,2018-12-04,50,31,40.5,6.1,24,0,0.00,0.0,0,"Carmel 4N, NY"
15496,2018-12-05,39,18,28.5,-5.6,36,0,0.00,0.0,0,"Carmel 4N, NY"
15497,2018-12-06,33,20,26.5,-7.3,38,0,0.00,0.0,0,"Carmel 4N, NY"
15498,2018-12-07,36,25,30.5,-3.0,34,0,0.02,0.2,0,"Carmel 4N, NY"
15499,2018-12-08,34,13,23.5,-9.7,41,0,0.00,0.0,0,"Carmel 4N, NY"
15500,2018-12-09,29,14,21.5,-11.4,43,0,0.00,0.0,0,"Carmel 4N, NY"
15501,2018-12-10,30,17,23.5,-9.1,41,0,0.00,0.0,0,"Carmel 4N, NY"
15502,2018-12-11,34,14,24.0,-8.3,41,0,0.00,0.0,0,"Carmel 4N, NY"
15503,2018-12-12,35,16,25.5,-6.5,39,0,0.00,0.0,0,"Carmel 4N, NY"
15504,2018-12-13,36,22,29.0,-2.7,36,0,0.00,0.0,0,"Carmel 4N, NY"
15505,2018-12-14,34,23,28.5,-2.9,36,0,0.02,0.3,0,"Carmel 4N, NY"
15506,2018-12-15,42,34,38.0,6.9,27,0,0.06,0.0,0,"Carmel 4N, NY"
15507,2018-12-16,47,34,40.5,9.7,24,0,0.36,0.0,0,"Carmel 4N, NY"
15508,2018-12-17,41,32,36.5,6.0,28,0,0.52,0.4,0,"Carmel 4N, NY"
15509,2018-12-18,39,22,30.5,0.3,34,0,0.00,0.0,0,"Carmel 4N, NY"
15510,2018-12-19,34,15,24.5,-5.4,40,0,0.00,0.0,0,"Carmel 4N, NY"
15511,2018-12-20,37,17,27.0,-2.6,38,0,0.00,0.0,0,"Carmel 4N, NY"
15512,2018-12-21,60,23,41.5,12.2,23,0,1.87,0.0,0,"Carmel 4N, NY"
15513,2018-12-22,61,38,49.5,20.5,15,0,0.75,0.0,0,"Carmel 4N, NY"
15514,2018-12-23,53,28,40.5,11.7,24,0,0.00,0.0,0,"Carmel 4N, NY"
15515,2018-12-24,38,29,33.5,5.0,31,0,0.06,0.7,1,"Carmel 4N, NY"
15516,2018-12-25,39,30,34.5,6.3,30,0,0.00,0.0,0,"Carmel 4N, NY"
15517,2018-12-26,36,20,28.0,0.1,37,0,0.00,0.0,0,"Carmel 4N, NY"
15518,2018-12-27,35,24,29.5,1.8,35,0,0.00,0.0,0,"Carmel 4N, NY"
15519,2018-12-28,41,29,35.0,7.6,30,0,0.18,0.0,0,"Carmel 4N, NY"
15520,2018-12-29,53,41,47.0,19.8,18,0,0.61,0.0,0,"Carmel 4N, NY"
15521,2018-12-30,52,26,39.0,12.1,26,0,0.01,0.1,0,"Carmel 4N, NY"
15522,2018-12-31,32,26,29.0,2.3,36,0,0.01,0.1,0,"Carmel 4N, NY"
15523,2018-12-01,40,32,36.0,-4.7,29,0,0.09,T,0,"Centerport, NY"
15524,2018-12-02,45,32,38.5,-1.9,26,0,0.47,0.0,0,"Centerport, NY"
15525,2018-12-03,56,45,50.5,10.4,14,0,0.48,0.0,0,"Centerport, NY"
15526,2018-12-04,54,35,44.5,4.6,20,0,0.00,0.0,0,"Centerport, NY"
15527,2018-12-05,42,25,33.5,-6.1,31,0,0.00,0.0,0,"Centerport, NY"
15528,2018-12-06,34,24,29.0,-10.3,36,0,0.00,0.0,0,"Centerport, NY"
15529,2018-12-07,40,27,33.5,-5.5,31,0,0.00,0.0,0,"Centerport, NY"
15530,2018-12-08,36,20,28.0,-10.8,37,0,0.00,0.0,0,"Centerport, NY"
15531,2018-12-09,33,20,26.5,-12.0,38,0,0.00,0.0,0,"Centerport, NY"
15532,2018-12-10,35,26,30.5,-7.7,34,0,0.00,0.0,0,"Centerport, NY"
15533,2018-12-11,37,26,31.5,-6.5,33,0,0.00,0.0,0,"Centerport, NY"
15534,2018-12-12,39,26,32.5,-5.2,32,0,0.00,0.0,0,"Centerport, NY"
15535,2018-12-13,39,29,34.0,-3.5,31,0,0.00,0.0,0,"Centerport, NY"
15536,2018-12-14,38,31,34.5,-2.7,30,0,0.03,T,0,"Centerport, NY"
15537,2018-12-15,47,35,41.0,4.0,24,0,0.21,0.0,0,"Centerport, NY"
15538,2018-12-16,49,40,44.5,7.8,20,0,0.24,0.0,0,"Centerport, NY"
15539,2018-12-17,40,36,38.0,1.5,27,0,0.98,0.0,0,"Centerport, NY"
15540,2018-12-18,44,30,37.0,0.8,28,0,0.00,0.0,0,"Centerport, NY"
15541,2018-12-19,33,23,28.0,-8.0,37,0,0.00,0.0,0,"Centerport, NY"
15542,2018-12-20,39,23,31.0,-4.7,34,0,0.00,0.0,0,"Centerport, NY"
15543,2018-12-21,58,32,45.0,9.5,20,0,0.82,0.0,0,"Centerport, NY"
15544,2018-12-22,60,48,54.0,18.7,11,0,2.04,0.0,0,"Centerport, NY"
15545,2018-12-23,49,34,41.5,6.5,23,0,T,0.0,0,"Centerport, NY"
15546,2018-12-24,40,33,36.5,1.7,28,0,0.09,T,0,"Centerport, NY"
15547,2018-12-25,41,32,36.5,1.9,28,0,0.04,0.0,0,"Centerport, NY"
15548,2018-12-26,39,29,34.0,-0.3,31,0,0.00,0.0,0,"Centerport, NY"
15549,2018-12-27,40,30,35.0,0.9,30,0,0.00,0.0,0,"Centerport, NY"
15550,2018-12-28,44,32,38.0,4.1,27,0,0.08,0.0,0,"Centerport, NY"
15551,2018-12-29,56,44,50.0,16.3,15,0,1.01,0.0,0,"Centerport, NY"
15552,2018-12-30,51,31,41.0,7.5,24,0,0.00,0.0,0,"Centerport, NY"
15553,2018-12-31,36,32,34.0,0.8,31,0,T,0.0,0,"Centerport, NY"
15554,2018-12-01,45,32,38.5,-2.8,26,0,0.03,,,"Farmingdale, NY"
15555,2018-12-02,56,42,49.0,7.9,16,0,0.81,,,"Farmingdale, NY"
15556,2018-12-03,56,45,50.5,9.7,14,0,0.00,,,"Farmingdale, NY"
15557,2018-12-04,45,28,36.5,-4.0,28,0,0.00,,,"Farmingdale, NY"
15558,2018-12-05,36,24,30.0,-10.3,35,0,0.00,,,"Farmingdale, NY"
15559,2018-12-06,40,26,33.0,-7.0,32,0,0.00,,,"Farmingdale, NY"
15560,2018-12-07,39,26,32.5,-7.2,32,0,0.00,,,"Farmingdale, NY"
15561,2018-12-08,36,20,28.0,-11.5,37,0,0.00,,,"Farmingdale, NY"
15562,2018-12-09,35,22,28.5,-10.7,36,0,0.00,,,"Farmingdale, NY"
15563,2018-12-10,39,25,32.0,-6.9,33,0,0.00,,,"Farmingdale, NY"
15564,2018-12-11,41,24,32.5,-6.2,32,0,0.00,,,"Farmingdale, NY"
15565,2018-12-12,40,27,33.5,-4.9,31,0,0.00,,,"Farmingdale, NY"
15566,2018-12-13,42,30,36.0,-2.2,29,0,0.05,,,"Farmingdale, NY"
15567,2018-12-14,50,37,43.5,5.6,21,0,0.04,,,"Farmingdale, NY"
15568,2018-12-15,52,45,48.5,10.8,16,0,0.05,,,"Farmingdale, NY"
15569,2018-12-16,45,38,41.5,4.1,23,0,0.52,,,"Farmingdale, NY"
15570,2018-12-17,47,37,42.0,4.8,23,0,0.00,,,"Farmingdale, NY"
15571,2018-12-18,39,26,32.5,-4.4,32,0,0.00,,,"Farmingdale, NY"
15572,2018-12-19,40,21,30.5,-6.2,34,0,0.00,,,"Farmingdale, NY"
15573,2018-12-20,52,26,39.0,2.6,26,0,0.11,,,"Farmingdale, NY"
15574,2018-12-21,60,52,56.0,19.8,9,0,2.10,,,"Farmingdale, NY"
15575,2018-12-22,52,39,45.5,9.5,19,0,T,,,"Farmingdale, NY"
15576,2018-12-23,43,35,39.0,3.3,26,0,T,,,"Farmingdale, NY"
15577,2018-12-24,44,33,38.5,3.0,26,0,0.02,,,"Farmingdale, NY"
15578,2018-12-25,42,31,36.5,1.2,28,0,0.00,,,"Farmingdale, NY"
15579,2018-12-26,42,28,35.0,0.0,30,0,0.00,,,"Farmingdale, NY"
15580,2018-12-27,43,33,38.0,3.2,27,0,0.00,,,"Farmingdale, NY"
15581,2018-12-28,56,41,48.5,13.9,16,0,1.04,,,"Farmingdale, NY"
15582,2018-12-29,55,37,46.0,11.6,19,0,0.00,,,"Farmingdale, NY"
15583,2018-12-30,37,30,33.5,-0.7,31,0,T,,,"Farmingdale, NY"
15584,2018-12-31,47,27,37.0,3.0,28,0,1.13,,,"Farmingdale, NY"
15585,2018-12-01,46,29,37.5,-3.4,27,0,0.05,0.0,0,"Islip, NY"
15586,2018-12-02,57,42,49.5,8.9,15,0,1.13,0.0,0,"Islip, NY"
15587,2018-12-03,57,44,50.5,10.2,14,0,0.00,0.0,0,"Islip, NY"
15588,2018-12-04,45,29,37.0,-3.1,28,0,0.00,0.0,0,"Islip, NY"
15589,2018-12-05,37,22,29.5,-10.3,35,0,0.00,0.0,0,"Islip, NY"
15590,2018-12-06,42,23,32.5,-7.0,32,0,0.00,0.0,0,"Islip, NY"
15591,2018-12-07,40,25,32.5,-6.8,32,0,0.00,0.0,0,"Islip, NY"
15592,2018-12-08,36,18,27.0,-12.0,38,0,T,T,0,"Islip, NY"
15593,2018-12-09,35,21,28.0,-10.7,37,0,0.00,0.0,0,"Islip, NY"
15594,2018-12-10,39,23,31.0,-7.5,34,0,0.00,0.0,0,"Islip, NY"
15595,2018-12-11,42,20,31.0,-7.2,34,0,0.00,0.0,0,"Islip, NY"
15596,2018-12-12,42,25,33.5,-4.5,31,0,0.00,0.0,0,"Islip, NY"
15597,2018-12-13,43,30,36.5,-1.2,28,0,T,T,0,"Islip, NY"
15598,2018-12-14,50,33,41.5,4.0,23,0,0.07,0.0,0,"Islip, NY"
15599,2018-12-15,52,45,48.5,11.3,16,0,0.07,0.0,0,"Islip, NY"
15600,2018-12-16,45,39,42.0,5.0,23,0,0.83,0.0,0,"Islip, NY"
15601,2018-12-17,47,38,42.5,5.8,22,0,T,0.0,0,"Islip, NY"
15602,2018-12-18,40,26,33.0,-3.5,32,0,0.00,0.0,0,"Islip, NY"
15603,2018-12-19,42,21,31.5,-4.8,33,0,0.00,0.0,0,"Islip, NY"
15604,2018-12-20,53,25,39.0,3.0,26,0,0.10,0.0,0,"Islip, NY"
15605,2018-12-21,60,53,56.5,20.7,8,0,1.65,0.0,0,"Islip, NY"
15606,2018-12-22,54,39,46.5,10.9,18,0,T,0.0,0,"Islip, NY"
15607,2018-12-23,43,33,38.0,2.6,27,0,T,0.0,0,"Islip, NY"
15608,2018-12-24,44,33,38.5,3.3,26,0,0.10,T,0,"Islip, NY"
15609,2018-12-25,44,27,35.5,0.6,29,0,0.00,0.0,0,"Islip, NY"
15610,2018-12-26,43,24,33.5,-1.2,31,0,0.00,0.0,0,"Islip, NY"
15611,2018-12-27,43,28,35.5,1.0,29,0,0.00,0.0,0,"Islip, NY"
15612,2018-12-28,56,42,49.0,14.7,16,0,1.24,0.0,0,"Islip, NY"
15613,2018-12-29,55,37,46.0,11.9,19,0,0.00,0.0,0,"Islip, NY"
15614,2018-12-30,36,29,32.5,-1.5,32,0,T,T,0,"Islip, NY"
15615,2018-12-31,47,26,36.5,2.7,28,0,1.26,0.0,0,"Islip, NY"
15616,2018-12-01,43,34,38.5,-2.9,26,0,0.04,0.0,0,"Molly CERCOM, NY"
15617,2018-12-02,43,33,38.0,-3.1,27,0,0.84,0.0,0,"Molly CERCOM, NY"
15618,2018-12-03,51,41,46.0,5.2,19,0,0.16,0.0,0,"Molly CERCOM, NY"
15619,2018-12-04,55,36,45.5,4.9,19,0,0.00,0.0,0,"Molly CERCOM, NY"
15620,2018-12-05,55,36,45.5,5.2,19,0,0.00,0.0,0,"Molly CERCOM, NY"
15621,2018-12-06,40,28,34.0,-6.0,31,0,0.00,0.0,0,"Molly CERCOM, NY"
15622,2018-12-07,40,30,35.0,-4.8,30,0,0.00,0.0,0,"Molly CERCOM, NY"
15623,2018-12-08,38,21,29.5,-10.0,35,0,0.00,0.0,0,"Molly CERCOM, NY"
15624,2018-12-09,35,25,30.0,-9.2,35,0,0.00,0.0,0,"Molly CERCOM, NY"
15625,2018-12-10,37,27,32.0,-7.0,33,0,0.00,0.0,0,"Molly CERCOM, NY"
15626,2018-12-11,39,25,32.0,-6.7,33,0,0.00,0.0,0,"Molly CERCOM, NY"
15627,2018-12-12,38,29,33.5,-5.0,31,0,0.00,0.0,0,"Molly CERCOM, NY"
15628,2018-12-13,40,29,34.5,-3.7,30,0,0.00,0.0,0,"Molly CERCOM, NY"
15629,2018-12-14,43,34,38.5,0.5,26,0,0.00,0.0,0,"Molly CERCOM, NY"
15630,2018-12-15,49,41,45.0,7.2,20,0,0.12,0.0,0,"Molly CERCOM, NY"
15631,2018-12-16,51,41,46.0,8.5,19,0,0.28,0.0,0,"Molly CERCOM, NY"
15632,2018-12-17,46,38,42.0,4.7,23,0,0.55,0.0,0,"Molly CERCOM, NY"
15633,2018-12-18,45,29,37.0,-0.1,28,0,0.00,0.0,0,"Molly CERCOM, NY"
15634,2018-12-19,36,23,29.5,-7.3,35,0,0.00,0.0,0,"Molly CERCOM, NY"
15635,2018-12-20,38,28,33.0,-3.6,32,0,0.00,0.0,0,"Molly CERCOM, NY"
15636,2018-12-21,51,38,44.5,8.1,20,0,1.17,0.0,0,"Molly CERCOM, NY"
